times,samples,vals,mins,maxes,means,stds,p01s,p05s,p16s,p50s,p84s,p95s,p99s,midvals
63201600.0,2633,29.0946,28.428,29.67,29.0946,0.217774,28.704,28.704,28.842,29.118,29.394,29.394,29.532,28.842
63288000.0,2633,29.1673,28.428,29.808,29.1673,0.211292,28.704,28.842,28.98,29.118,29.394,29.532,29.532,29.256
63374400.0,2634,29.3821,28.842,29.946,29.3821,0.173707,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.256
63460800.0,2635,29.2929,28.704,29.808,29.2929,0.158178,28.9458,28.98,29.118,29.256,29.394,29.532,29.67,29.256
63547200.0,2634,29.3481,28.704,29.946,29.3481,0.180749,28.98,29.118,29.118,29.394,29.532,29.67,29.808,29.256
63633600.0,2634,29.5294,28.98,30.084,29.5294,0.222968,29.118,29.118,29.256,29.532,29.808,29.808,29.946,29.67
63720000.0,2634,29.1338,28.566,29.808,29.1338,0.165723,28.704,28.842,28.98,29.118,29.256,29.394,29.532,29.256
63806400.0,2634,29.2824,28.704,29.946,29.2824,0.154921,28.98,28.98,29.118,29.256,29.394,29.532,29.67,29.532
63892800.0,2634,29.2685,28.842,29.808,29.2685,0.151451,28.98,28.98,29.118,29.256,29.394,29.532,29.532,29.256
63979200.0,2633,29.3359,28.842,29.946,29.3359,0.186699,28.98,28.98,29.118,29.394,29.532,29.67,29.808,29.256
64065600.0,2635,29.3382,28.842,29.808,29.3382,0.158425,28.98,29.118,29.118,29.394,29.532,29.532,29.67,29.532
64152000.0,2632,29.108,28.566,29.67,29.108,0.158296,28.704,28.842,28.98,29.118,29.256,29.394,29.532,28.842
64238400.0,2634,29.2793,28.704,29.808,29.2793,0.189736,28.842,28.98,29.118,29.256,29.532,29.532,29.67,28.98
64324800.0,2634,29.2687,28.704,29.808,29.2687,0.189152,28.842,28.98,29.118,29.256,29.394,29.532,29.67,28.98
64411200.0,2634,29.3929,28.842,30.084,29.3929,0.189348,28.98,29.118,29.256,29.394,29.532,29.67,29.808,28.98
64497600.0,2634,29.3649,28.842,29.946,29.3649,0.171344,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.532
64584000.0,2634,29.3296,28.842,29.67,29.3296,0.151812,28.98,29.118,29.118,29.394,29.532,29.532,29.67,29.532
64670400.0,2634,29.3588,28.842,29.946,29.3588,0.181893,28.98,29.118,29.118,29.394,29.532,29.67,29.808,29.256
64756800.0,2634,29.2977,28.704,29.808,29.2977,0.147351,28.98,29.118,29.118,29.256,29.394,29.532,29.5676,29.256
64843200.0,2634,29.2967,28.566,29.808,29.2967,0.193923,28.842,28.98,29.118,29.256,29.532,29.532,29.67,29.256
64929600.0,2634,29.1292,28.566,29.67,29.1292,0.200998,28.704,28.842,28.98,29.118,29.394,29.394,29.532,29.118
65016000.0,2634,29.3275,28.704,29.808,29.3275,0.156917,28.98,29.118,29.118,29.394,29.532,29.532,29.67,29.532
65102400.0,2634,29.378,28.704,29.946,29.378,0.178166,28.98,29.118,29.256,29.394,29.532,29.67,29.808,28.98
65188800.0,2635,29.341,28.842,29.946,29.341,0.159167,28.98,29.118,29.118,29.394,29.532,29.532,29.67,29.118
65275200.0,2634,29.3088,28.842,29.67,29.3088,0.153672,28.98,29.118,29.118,29.256,29.394,29.532,29.67,29.532
65361600.0,2634,29.3696,28.842,29.946,29.3696,0.175408,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.256
65448000.0,2634,29.3388,28.704,29.808,29.3388,0.146982,28.98,29.118,29.256,29.394,29.532,29.532,29.67,29.394
65534400.0,2634,29.3558,28.842,29.808,29.3558,0.155483,28.98,29.118,29.256,29.394,29.532,29.67,29.67,29.394
65620800.0,2634,29.5099,28.98,30.084,29.5099,0.180343,29.118,29.256,29.394,29.532,29.67,29.808,29.808,29.394
65707200.0,2634,29.1855,28.704,29.946,29.1855,0.179052,28.842,28.98,28.98,29.118,29.394,29.532,29.67,29.256
65793600.0,2635,29.2919,28.704,29.808,29.2919,0.190616,28.842,28.98,29.118,29.256,29.532,29.532,29.67,29.394
65880000.0,2634,29.2134,28.704,29.67,29.2134,0.145101,28.842,28.98,29.118,29.256,29.394,29.394,29.532,29.532
65966400.0,2634,29.2367,28.704,29.808,29.2367,0.197529,28.842,28.842,28.98,29.256,29.394,29.532,29.67,28.98
66052800.0,2634,29.3592,28.842,29.946,29.3592,0.175923,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.67
66139200.0,2634,29.2971,28.704,29.67,29.2971,0.153116,28.9444,28.98,29.118,29.256,29.394,29.532,29.67,29.532
66225600.0,2634,29.3265,28.842,29.808,29.3265,0.151253,28.98,29.118,29.118,29.394,29.532,29.532,29.67,29.256
66312000.0,2634,29.35,28.842,29.808,29.35,0.167103,28.98,29.118,29.256,29.394,29.532,29.67,29.67,29.256
66398400.0,2635,29.3708,28.704,29.946,29.3708,0.202763,28.842,28.98,29.118,29.394,29.532,29.67,29.808,29.394
66484800.0,2634,29.3613,28.704,29.946,29.3613,0.213832,28.842,28.98,29.118,29.394,29.532,29.67,29.808,29.394
66571200.0,2634,29.3563,28.842,29.808,29.3563,0.152324,28.98,29.118,29.256,29.394,29.532,29.532,29.67,29.118
66657600.0,2634,29.4293,28.842,29.946,29.4293,0.163183,29.0824,29.118,29.256,29.394,29.532,29.67,29.808,29.118
66744000.0,2634,29.4665,28.842,29.946,29.4665,0.159323,29.118,29.256,29.256,29.394,29.67,29.67,29.808,29.118
66830400.0,2634,29.4048,28.704,29.946,29.4048,0.161259,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.118
66916800.0,2634,29.3435,28.842,29.946,29.3435,0.163269,28.98,29.118,29.256,29.394,29.532,29.67,29.67,29.67
67003200.0,2635,29.4083,28.842,30.084,29.4083,0.166408,28.98,29.118,29.256,29.394,29.532,29.67,29.808,29.394
67089600.0,2634,29.5343,28.98,30.084,29.5343,0.165607,29.118,29.256,29.394,29.532,29.67,29.808,29.946,29.532
67176000.0,2632,29.7197,28.842,31.05,29.7197,0.288357,29.0796,29.256,29.394,29.808,29.946,30.084,30.222,29.946
67262400.0,2632,29.5721,0.0,33.12,29.5721,2.48729,19.044,29.67,29.67,29.808,30.084,30.084,30.222,29.808
67348800.0,2633,29.8749,29.394,30.36,29.8749,0.151053,29.532,29.67,29.67,29.808,30.084,30.084,30.222,30.084
67435200.0,2632,29.6883,28.842,30.36,29.6883,0.293971,29.118,29.256,29.394,29.808,29.946,30.084,30.222,30.084
67521600.0,2634,29.4405,28.98,29.946,29.4405,0.152208,29.118,29.256,29.256,29.394,29.532,29.67,29.808,29.67
67608000.0,2635,29.5363,28.98,30.084,29.5363,0.199708,29.118,29.256,29.394,29.532,29.808,29.808,29.946,29.67
67694400.0,2634,29.4489,28.842,29.946,29.4489,0.157955,29.118,29.256,29.256,29.394,29.532,29.67,29.808,29.394
67780800.0,2633,29.5601,28.98,29.946,29.5601,0.160709,29.118,29.256,29.394,29.532,29.67,29.808,29.946,29.67
67867200.0,2634,29.5793,27.6,32.568,29.5793,0.298346,29.118,29.256,29.394,29.532,29.808,29.946,30.1196,29.67
67953600.0,2634,29.4202,28.704,30.084,29.4202,0.258212,28.98,28.98,29.118,29.394,29.67,29.808,29.946,29.256
68040000.0,2634,29.4919,28.842,29.946,29.4919,0.161136,29.118,29.256,29.394,29.532,29.67,29.808,29.808,29.532
68126400.0,2634,29.5498,27.324,32.43,29.5498,0.350072,27.6,29.256,29.394,29.532,29.67,29.808,30.3956,29.808
68212800.0,2635,29.5339,28.98,29.946,29.5339,0.148287,29.256,29.256,29.394,29.532,29.67,29.808,29.808,29.67
68299200.0,2634,29.5433,27.186,32.292,29.5433,0.382667,27.6,29.256,29.394,29.532,29.67,29.808,30.5336,29.67
68385600.0,2634,29.4341,28.842,30.084,29.4341,0.163797,29.118,29.118,29.256,29.394,29.532,29.67,29.946,29.118
68472000.0,2633,29.4181,28.842,29.946,29.4181,0.147194,29.118,29.256,29.256,29.394,29.532,29.67,29.808,29.394
68558400.0,2634,29.4936,26.91,31.878,29.4936,0.410744,27.462,29.256,29.394,29.532,29.67,29.808,30.5336,29.118
68644800.0,2628,29.4352,28.842,29.946,29.4352,0.159391,29.118,29.118,29.256,29.394,29.532,29.67,29.808,29.532
68731200.0,2633,29.3465,28.704,30.084,29.3465,0.200233,28.98,29.118,29.118,29.394,29.532,29.67,29.808,29.118
68817600.0,2635,29.4011,27.876,32.982,29.4011,0.383891,28.152,28.98,29.118,29.394,29.67,29.808,30.9462,29.256
68904000.0,2634,29.5691,28.842,30.222,29.5691,0.20856,29.118,29.256,29.394,29.532,29.808,29.946,30.084,29.394
68990400.0,2634,29.5927,27.6,32.706,29.5927,0.370549,28.152,29.256,29.394,29.532,29.808,29.946,30.9476,29.67
69076800.0,2634,29.6034,28.98,30.084,29.6034,0.161819,29.256,29.394,29.394,29.67,29.808,29.808,29.946,29.67
69163200.0,2634,29.5865,28.98,30.084,29.5865,0.148288,29.256,29.394,29.394,29.532,29.67,29.808,29.946,29.532
69249600.0,2634,29.5957,27.462,32.706,29.5957,0.384806,28.014,29.256,29.394,29.532,29.808,29.946,31.05,29.808
69336000.0,2634,29.6776,29.118,30.222,29.6776,0.148447,29.394,29.394,29.532,29.67,29.808,29.946,29.946,29.67
69422400.0,2634,29.6703,29.118,30.222,29.6703,0.16558,29.256,29.394,29.532,29.67,29.808,29.946,30.084,29.67
69508800.0,2634,29.574,27.462,32.568,29.574,0.383911,27.876,29.256,29.394,29.532,29.808,29.808,31.05,29.532
69595200.0,2634,29.6538,28.98,30.222,29.6538,0.156129,29.256,29.394,29.532,29.67,29.808,29.946,29.946,29.808
69681600.0,2634,29.675,27.462,32.568,29.675,0.394959,27.9784,29.394,29.532,29.67,29.808,29.946,31.05,29.394
69768000.0,2634,29.6552,28.98,30.222,29.6552,0.182023,29.256,29.394,29.532,29.67,29.808,29.946,30.084,29.67
69854400.0,2634,29.5056,28.842,30.084,29.5056,0.184907,29.118,29.256,29.256,29.532,29.67,29.808,29.946,29.532
69940800.0,2633,29.6607,27.324,32.568,29.6607,0.394349,27.876,29.394,29.532,29.67,29.808,29.946,30.949,29.808
70027200.0,2632,29.6284,28.98,30.222,29.6284,0.195601,29.118,29.256,29.394,29.67,29.808,29.946,30.084,29.532
70113600.0,2634,29.6811,29.118,30.222,29.6811,0.156301,29.256,29.394,29.532,29.67,29.808,29.946,30.084,29.808
70200000.0,2632,29.7279,27.6,32.844,29.7279,0.388565,28.014,29.394,29.532,29.808,29.946,30.084,30.9504,30.084
70286400.0,2634,29.5563,28.98,30.222,29.5563,0.199961,29.118,29.256,29.394,29.532,29.808,29.946,30.084,29.67
70372800.0,2634,29.6285,27.738,32.982,29.6285,0.380381,28.152,29.256,29.394,29.67,29.808,29.946,31.05,29.808
70459200.0,2627,29.6106,29.118,30.084,29.6106,0.146853,29.256,29.394,29.532,29.67,29.808,29.808,29.946,29.67
70545600.0,2634,29.4934,28.842,30.084,29.4934,0.197716,29.118,29.118,29.256,29.532,29.67,29.808,29.946,29.118
70632000.0,2635,29.6734,27.048,32.016,29.6734,0.379273,27.6,29.394,29.532,29.67,29.808,29.946,30.498,29.532
70718400.0,2632,29.6883,29.256,30.222,29.6883,0.15218,29.256,29.394,29.532,29.67,29.808,29.946,29.946,29.67
70804800.0,2634,29.7547,29.118,30.36,29.7547,0.17788,29.394,29.532,29.532,29.808,29.946,30.084,30.222,29.394
70891200.0,2633,29.6275,28.98,30.498,29.6275,0.220824,29.118,29.256,29.394,29.67,29.808,29.946,30.222,29.808
70977600.0,2633,29.8417,29.256,30.36,29.8417,0.160789,29.532,29.532,29.67,29.808,29.946,30.084,30.222,29.808
71064000.0,2634,29.8096,29.256,30.36,29.8096,0.173107,29.394,29.532,29.67,29.808,29.946,30.084,30.222,29.67
71150400.0,2625,29.7042,29.118,30.36,29.7042,0.230815,29.256,29.394,29.532,29.67,29.946,30.084,30.222,29.808
71236800.0,2631,29.7172,28.98,30.36,29.7172,0.205273,29.256,29.394,29.532,29.67,29.946,30.084,30.084,29.532
71323200.0,2634,29.6134,28.98,30.222,29.6134,0.243835,29.118,29.256,29.394,29.532,29.946,30.084,30.084,29.256
71409600.0,1279,29.5755,28.98,30.222,29.5755,0.230439,29.118,29.256,29.394,29.532,29.808,29.946,30.084,29.394
71496000.0,2624,29.6943,29.118,30.36,29.6943,0.271984,29.118,29.256,29.394,29.67,29.946,30.084,30.222,29.532
71582400.0,2634,29.7869,29.118,30.222,29.7869,0.183344,29.256,29.532,29.67,29.808,29.946,30.084,30.222,30.084
71668800.0,2634,29.764,29.256,30.222,29.764,0.144704,29.394,29.532,29.67,29.808,29.946,29.946,30.084,29.394
71755200.0,2635,29.8637,29.256,30.36,29.8637,0.17147,29.532,29.532,29.67,29.808,30.084,30.084,30.222,29.808
71841600.0,2632,29.8664,29.394,30.36,29.8664,0.142176,29.532,29.67,29.67,29.808,29.946,30.084,30.222,29.808
71928000.0,2631,29.7655,29.118,30.36,29.7655,0.20342,29.256,29.394,29.532,29.808,29.946,30.084,30.222,29.67
72014400.0,2634,29.7659,29.256,30.36,29.7659,0.170793,29.394,29.532,29.532,29.808,29.946,30.084,30.084,29.808
72100800.0,2634,29.6383,29.118,30.084,29.6383,0.136897,29.256,29.394,29.532,29.67,29.808,29.808,29.946,29.532
72187200.0,2634,29.8205,29.118,30.498,29.8205,0.270556,29.256,29.394,29.532,29.808,30.084,30.222,30.36,29.532
72273600.0,2634,29.9324,29.118,30.498,29.9324,0.228671,29.394,29.532,29.67,29.946,30.222,30.222,30.36,30.084
72360000.0,2635,29.7272,29.118,30.222,29.7272,0.173091,29.394,29.394,29.532,29.67,29.946,29.946,30.084,29.67
72446400.0,2634,29.9698,29.394,30.636,29.9698,0.188383,29.532,29.67,29.808,29.946,30.222,30.222,30.36,30.084
72532800.0,2634,29.7473,28.98,30.222,29.7473,0.199467,29.256,29.394,29.532,29.808,29.946,30.084,30.084,29.946
72619200.0,2620,29.6566,28.98,30.636,29.6566,0.262316,29.256,29.256,29.394,29.67,29.946,30.222,30.36,29.67
72705600.0,2634,29.8443,29.118,30.498,29.8443,0.216019,29.394,29.532,29.67,29.808,30.084,30.222,30.36,29.532
72792000.0,2634,29.8958,29.118,30.636,29.8958,0.27793,29.394,29.532,29.67,29.808,30.222,30.36,30.498,29.67
72878400.0,2634,30.0993,29.394,30.636,30.0993,0.192934,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.36
72964800.0,2635,29.983,29.394,30.498,29.983,0.160072,29.67,29.67,29.808,29.946,30.084,30.222,30.36,30.222
73051200.0,2634,29.8567,29.394,30.36,29.8567,0.142772,29.532,29.67,29.67,29.808,29.946,30.084,30.222,29.808
73137600.0,2634,30.0235,29.532,30.636,30.0235,0.187267,29.532,29.808,29.808,30.084,30.222,30.36,30.498,30.084
73224000.0,2634,29.9125,29.256,30.36,29.9125,0.153195,29.532,29.67,29.808,29.946,30.084,30.084,30.222,30.084
73310400.0,2634,29.9612,29.256,30.498,29.9612,0.181073,29.532,29.67,29.808,29.946,30.084,30.222,30.36,29.946
73396800.0,2634,29.7916,29.118,30.774,29.7916,0.241008,29.394,29.394,29.532,29.808,30.084,30.222,30.36,29.946
73483200.0,2633,29.8552,29.256,30.498,29.8552,0.213601,29.394,29.532,29.67,29.808,30.084,30.222,30.36,29.67
73569600.0,2635,29.902,29.256,30.498,29.902,0.158505,29.532,29.67,29.808,29.946,30.084,30.084,30.222,29.946
73656000.0,2634,29.8532,29.394,30.222,29.8532,0.147175,29.532,29.67,29.67,29.808,29.946,30.084,30.222,29.808
73742400.0,2634,29.9133,29.394,30.36,29.9133,0.1523,29.532,29.67,29.808,29.946,30.084,30.084,30.222,29.946
73828800.0,2634,30.0009,29.394,30.498,30.0009,0.173282,29.67,29.67,29.808,29.946,30.222,30.222,30.36,29.808
73915200.0,2634,29.9813,29.394,30.36,29.9813,0.146279,29.67,29.808,29.808,29.946,30.084,30.222,30.222,30.084
74001600.0,2633,29.918,29.256,30.498,29.918,0.187151,29.532,29.67,29.7683,29.946,30.084,30.222,30.36,29.67
74088000.0,2634,29.9808,29.394,30.636,29.9808,0.162162,29.67,29.67,29.808,29.946,30.084,30.222,30.36,29.946
74174400.0,2635,29.8692,29.394,30.36,29.8692,0.155467,29.532,29.67,29.67,29.808,30.084,30.084,30.222,29.808
74260800.0,2633,30.0197,29.394,30.636,30.0197,0.212292,29.532,29.67,29.808,30.084,30.222,30.36,30.498,30.084
74347200.0,2633,29.9795,29.256,30.636,29.9795,0.17033,29.532,29.67,29.808,29.946,30.084,30.222,30.36,29.946
74433600.0,2634,30.0434,29.394,30.498,30.0434,0.159588,29.67,29.808,29.946,30.084,30.222,30.222,30.36,30.222
74520000.0,2634,30.0511,29.394,30.636,30.0511,0.179053,29.67,29.808,29.808,30.084,30.222,30.36,30.498,30.084
74606400.0,2634,30.1074,29.532,30.636,30.1074,0.180064,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.222
74692800.0,2634,30.0406,29.394,30.636,30.0406,0.177175,29.67,29.808,29.808,30.084,30.222,30.36,30.498,29.946
74779200.0,2635,29.98,29.394,30.498,29.98,0.162488,29.67,29.67,29.808,29.946,30.084,30.222,30.36,29.946
74865600.0,2634,29.7855,29.256,30.222,29.7855,0.156552,29.394,29.532,29.67,29.808,29.946,30.084,30.084,29.67
74952000.0,2634,30.0093,29.256,30.636,30.0093,0.231088,29.532,29.67,29.808,30.084,30.222,30.36,30.498,30.084
75038400.0,2634,29.7607,29.256,30.222,29.7607,0.141954,29.394,29.532,29.67,29.808,29.946,29.946,30.084,29.946
75124800.0,2633,29.9793,29.394,30.636,29.9793,0.186168,29.532,29.67,29.808,29.946,30.222,30.222,30.36,30.084
75211200.0,2634,30.0625,29.532,30.636,30.0625,0.172428,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.084
75297600.0,2635,30.0598,29.532,30.636,30.0598,0.156934,29.67,29.808,29.946,30.084,30.222,30.36,30.498,29.946
75384000.0,2634,30.0035,29.256,30.636,30.0035,0.213597,29.532,29.67,29.808,29.946,30.222,30.36,30.498,30.084
75470400.0,2634,29.8432,29.256,30.498,29.8432,0.19605,29.394,29.532,29.67,29.808,30.084,30.222,30.36,29.67
75556800.0,2634,29.7504,29.256,30.36,29.7504,0.154198,29.394,29.532,29.532,29.808,29.946,29.946,30.084,29.946
75643200.0,2634,29.833,29.256,30.36,29.833,0.203763,29.394,29.532,29.67,29.808,30.084,30.222,30.222,30.084
75729600.0,2634,29.9616,29.256,30.636,29.9616,0.248838,29.394,29.532,29.67,29.946,30.222,30.36,30.498,29.946
75816000.0,2634,30.2218,29.67,30.636,30.2218,0.166276,29.808,29.946,30.084,30.222,30.36,30.498,30.498,30.36
75902400.0,2635,30.1716,29.532,30.774,30.1716,0.188552,29.67,29.808,29.946,30.222,30.36,30.498,30.498,30.084
75988800.0,2634,30.1365,29.532,30.774,30.1365,0.164985,29.808,29.808,29.946,30.084,30.36,30.36,30.498,30.084
76075200.0,2634,30.2485,29.532,30.774,30.2485,0.203543,29.67,29.808,30.084,30.222,30.498,30.498,30.636,30.222
76161600.0,2634,30.1218,29.532,30.636,30.1218,0.160201,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.36
76248000.0,2634,30.0601,29.394,30.636,30.0601,0.18828,29.532,29.808,29.808,30.084,30.222,30.36,30.498,29.946
76334400.0,2634,30.1164,29.394,30.774,30.1164,0.192382,29.67,29.808,29.946,30.084,30.36,30.36,30.498,30.222
76420800.0,2633,30.2328,29.67,30.636,30.2328,0.154966,29.808,29.946,30.084,30.222,30.36,30.498,30.498,30.36
76507200.0,2635,30.2745,29.67,30.774,30.2745,0.155861,29.946,29.946,30.084,30.222,30.36,30.498,30.636,30.498
76593600.0,2634,30.3617,29.67,31.05,30.3617,0.269782,29.808,29.946,30.084,30.36,30.636,30.774,30.912,29.946
76680000.0,2634,30.1522,29.394,31.05,30.1522,0.239754,29.67,29.808,29.946,30.084,30.36,30.636,30.774,29.946
76766400.0,2634,30.2029,29.532,30.912,30.2029,0.215017,29.67,29.808,29.946,30.222,30.36,30.498,30.636,30.222
76852800.0,2634,30.2605,29.532,30.912,30.2605,0.267863,29.67,29.808,29.946,30.36,30.498,30.636,30.774,30.36
76939200.0,2634,29.9932,29.394,30.912,29.9932,0.291378,29.532,29.67,29.67,29.946,30.36,30.498,30.774,29.67
77025600.0,2634,30.1529,29.532,30.774,30.1529,0.187153,29.67,29.808,29.946,30.222,30.36,30.498,30.498,29.946
77112000.0,2635,30.0861,29.67,30.498,30.0861,0.14865,29.808,29.808,29.946,30.084,30.222,30.36,30.36,29.946
77198400.0,2634,30.1505,29.394,30.636,30.1505,0.173129,29.808,29.808,29.946,30.084,30.36,30.36,30.498,29.946
77284800.0,2634,29.9168,29.256,30.774,29.9168,0.219926,29.532,29.67,29.67,29.946,30.084,30.36,30.498,29.808
77371200.0,2634,30.0289,29.394,30.636,30.0289,0.183074,29.532,29.67,29.808,30.084,30.222,30.36,30.36,29.808
77457600.0,2634,30.1762,29.532,30.774,30.1762,0.184497,29.808,29.946,29.946,30.222,30.36,30.498,30.636,30.498
77544000.0,2634,30.0334,29.532,30.498,30.0334,0.155152,29.67,29.808,29.946,30.084,30.222,30.222,30.36,30.084
77630400.0,2633,30.1177,29.394,30.636,30.1177,0.153762,29.808,29.808,29.946,30.084,30.222,30.36,30.498,30.084
77716800.0,2635,30.1777,29.532,30.774,30.1777,0.188493,29.808,29.946,29.946,30.222,30.36,30.498,30.636,29.946
77803200.0,2634,30.1013,29.532,30.636,30.1013,0.14247,29.808,29.808,29.946,30.084,30.222,30.36,30.36,30.084
77889600.0,2634,30.2174,29.532,30.774,30.2174,0.196253,29.808,29.946,30.084,30.222,30.36,30.498,30.636,30.222
77976000.0,2634,30.1602,29.532,30.636,30.1602,0.171275,29.808,29.946,29.946,30.222,30.36,30.498,30.498,30.084
78062400.0,2634,30.1665,29.532,30.636,30.1665,0.161499,29.808,29.946,29.946,30.222,30.36,30.36,30.498,30.222
78148800.0,2634,30.165,29.532,30.774,30.165,0.189038,29.67,29.808,29.946,30.222,30.36,30.498,30.498,30.222
78235200.0,2634,30.1166,29.532,30.636,30.1166,0.153753,29.808,29.808,29.946,30.084,30.222,30.36,30.498,30.36
78321600.0,2635,30.0811,29.67,30.636,30.0811,0.156662,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.084
78408000.0,2634,30.1231,29.394,30.774,30.1231,0.215861,29.67,29.808,29.946,30.084,30.36,30.498,30.636,30.222
78494400.0,2634,30.0316,29.256,30.636,30.0316,0.185486,29.532,29.67,29.808,30.084,30.222,30.36,30.36,30.36
78580800.0,2634,30.229,29.67,30.774,30.229,0.175423,29.808,29.946,30.084,30.222,30.36,30.498,30.636,29.946
78667200.0,2634,30.1895,29.67,30.636,30.1895,0.15193,29.808,29.946,30.084,30.222,30.36,30.36,30.498,30.36
78753600.0,2634,29.9501,29.394,30.498,29.9501,0.189479,29.532,29.67,29.808,29.946,30.084,30.36,30.36,30.084
78840000.0,2635,30.0956,29.394,30.774,30.0956,0.250485,29.532,29.67,29.808,30.084,30.36,30.498,30.636,29.808
78926400.0,2634,29.8965,29.394,30.498,29.8965,0.1692,29.532,29.67,29.67,29.946,30.084,30.222,30.36,29.808
79012800.0,2634,30.1118,29.394,30.774,30.1118,0.172327,29.67,29.808,29.946,30.084,30.222,30.36,30.498,30.222
79099200.0,2634,30.0113,29.394,30.636,30.0113,0.242306,29.532,29.67,29.808,29.946,30.222,30.498,30.498,29.67
79185600.0,2633,29.8502,29.256,30.36,29.8502,0.157692,29.532,29.532,29.67,29.808,29.946,30.084,30.222,29.67
79272000.0,2634,30.0159,29.256,30.636,30.0159,0.243375,29.532,29.67,29.808,29.946,30.222,30.36,30.498,30.084
79358400.0,2634,30.0536,29.394,30.636,30.0536,0.216656,29.532,29.67,29.808,30.084,30.222,30.36,30.498,30.222
79444800.0,2635,29.8127,29.118,30.222,29.8127,0.155715,29.394,29.532,29.67,29.808,29.946,30.084,30.084,29.67
79531200.0,2633,30.1383,29.532,30.774,30.1383,0.195153,29.67,29.808,29.946,30.084,30.36,30.498,30.498,30.36
79617600.0,2634,30.1379,29.532,30.636,30.1379,0.174483,29.67,29.808,29.946,30.084,30.36,30.36,30.498,30.222
79704000.0,2633,30.1489,29.67,30.774,30.1489,0.159079,29.808,29.946,29.946,30.084,30.36,30.36,30.498,30.222
79790400.0,2633,30.1608,29.67,30.774,30.1608,0.176037,29.808,29.946,29.946,30.222,30.36,30.498,30.636,29.946
79876800.0,2634,30.4466,29.67,31.188,30.4466,0.278499,29.946,30.084,30.222,30.36,30.774,30.912,31.05,30.912
79963200.0,2634,30.3308,29.67,31.05,30.3308,0.201885,29.808,29.946,30.084,30.36,30.498,30.636,30.774,30.222
80049600.0,2635,30.513,29.946,31.05,30.513,0.169622,30.084,30.222,30.36,30.498,30.636,30.774,30.912,30.36
80136000.0,2634,30.4435,29.946,30.912,30.4435,0.158698,30.084,30.222,30.222,30.498,30.636,30.636,30.774,30.36
80222400.0,2634,30.1959,29.532,30.912,30.1959,0.272067,29.67,29.808,29.946,30.222,30.498,30.636,30.774,30.498
80308800.0,2634,29.9504,29.394,30.498,29.9504,0.178711,29.532,29.67,29.808,29.946,30.084,30.222,30.36,29.946
80395200.0,2634,30.0034,29.394,30.498,30.0034,0.170229,29.67,29.67,29.808,29.946,30.222,30.222,30.36,29.946
80481600.0,2634,29.9567,29.394,30.636,29.9567,0.171334,29.532,29.67,29.808,29.946,30.084,30.222,30.36,29.808
80568000.0,2634,29.9796,29.394,30.36,29.9796,0.154125,29.67,29.67,29.808,29.946,30.084,30.222,30.36,29.946
80654400.0,2635,30.0172,29.532,30.636,30.0172,0.177597,29.67,29.67,29.808,30.084,30.222,30.36,30.36,30.084
80740800.0,2634,29.9349,29.256,30.36,29.9349,0.170292,29.532,29.67,29.808,29.946,30.084,30.222,30.222,29.532
80827200.0,2634,29.7118,29.118,30.498,29.7118,0.206219,29.3584,29.394,29.532,29.67,29.808,30.084,30.36,29.532
80913600.0,2634,29.9601,29.394,30.636,29.9601,0.237955,29.532,29.67,29.67,29.946,30.222,30.36,30.498,29.946
81000000.0,2634,29.8416,29.256,30.498,29.8416,0.164868,29.532,29.532,29.67,29.808,29.946,30.084,30.222,29.808
81086400.0,2634,30.0469,29.394,30.498,30.0469,0.173463,29.532,29.808,29.946,30.084,30.222,30.36,30.36,30.084
81172800.0,2634,29.8708,29.118,30.498,29.8708,0.205751,29.394,29.532,29.67,29.808,30.084,30.222,30.36,29.946
81259200.0,2635,29.9389,29.118,30.498,29.9389,0.1778,29.532,29.67,29.808,29.946,30.084,30.222,30.36,30.084
81345600.0,2634,30.0808,29.394,30.636,30.0808,0.195117,29.67,29.808,29.946,30.084,30.222,30.36,30.498,29.808
81432000.0,2634,29.9325,29.256,30.636,29.9325,0.180149,29.532,29.67,29.808,29.946,30.084,30.222,30.36,30.084
81518400.0,2634,29.9717,29.118,30.636,29.9717,0.193876,29.532,29.67,29.808,29.946,30.222,30.222,30.36,30.084
81604800.0,2634,29.9852,29.394,30.636,29.9852,0.187991,29.6344,29.67,29.808,29.946,30.222,30.36,30.36,30.084
81691200.0,2634,29.909,29.394,30.36,29.909,0.155286,29.532,29.67,29.808,29.946,30.084,30.084,30.222,29.946
81777600.0,2634,29.9625,29.256,30.498,29.9625,0.173871,29.532,29.67,29.808,29.946,30.084,30.222,30.36,29.808
81864000.0,2635,29.7013,29.256,30.36,29.7013,0.162101,29.394,29.394,29.532,29.67,29.808,29.946,30.084,29.532
81950400.0,2634,29.7144,29.118,30.222,29.7144,0.166819,29.394,29.394,29.532,29.67,29.946,29.946,30.084,29.808
