times,samples,vals,mins,maxes,means,stds,p01s,p05s,p16s,p50s,p84s,p95s,p99s,midvals
66657600.0,24757,1.64936,1.6482,2.0574,1.64936,0.0201908815016,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
66744000.0,17194,1.64867,1.6482,2.0574,1.64867,0.0129152075366,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
66830400.0,42145,1.64822,1.6482,1.7164,1.64822,0.00115062811272,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
66916800.0,25147,1.64858,1.58,1.9892,1.64858,0.0136970586506,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67003200.0,25839,1.64138,1.58,1.9892,1.64138,0.0246391620632,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67089600.0,34962,1.6481,1.58,1.7164,1.6481,0.00269718862347,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67176000.0,6269,1.64881,1.58,1.9892,1.64881,0.0232498828016,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67262400.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67348800.0,2633,1.64825,1.6482,1.7164,1.64825,0.00187856637429,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67435200.0,3109,1.6483,1.6482,1.7164,1.6483,0.00265568447088,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67521600.0,25219,1.65058,1.6482,2.0574,1.65058,0.0184603854759,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
67608000.0,2635,1.6233,1.58,1.9892,1.6233,0.0359161457847,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
67694400.0,2634,1.61837,1.58,1.6482,1.61837,0.0338313201843,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.58
67780800.0,2633,1.64779,1.58,1.6482,1.64779,0.00529923789576,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
67867200.0,2634,1.62855,1.58,1.6482,1.62855,0.0308880241381,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
67953600.0,2634,1.64481,1.58,1.6482,1.64481,0.0148263646297,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68040000.0,2634,1.64613,1.58,1.6482,1.64613,0.0117037232559,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68126400.0,2634,1.64877,1.58,1.7164,1.64877,0.00859308338686,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
68212800.0,2635,1.64817,1.58,1.6482,1.64817,0.00132834731029,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68299200.0,2634,1.64908,1.58,1.7164,1.64908,0.00935507044033,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
68385600.0,34108,1.64957,1.58,2.0574,1.64957,0.0208005846642,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68472000.0,29521,1.64809,1.58,1.6482,1.64809,0.00275722602659,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68558400.0,2634,1.64916,1.58,1.9892,1.64916,0.0159727886011,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
68644800.0,2628,1.64817,1.58,1.6482,1.64817,0.00132859934517,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68731200.0,2634,1.64817,1.58,1.6482,1.64817,0.00132859934502,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68817600.0,2635,1.64768,1.58,1.6482,1.64768,0.00591908531249,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68904000.0,29377,1.64871,1.58,2.0574,1.64871,0.0134938829964,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
68990400.0,16805,1.64818,1.58,1.9892,1.64818,0.0146542707772,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69076800.0,36574,1.65089,1.6482,2.0574,1.65089,0.0186376416789,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
69163200.0,8509,1.64812,1.58,1.6482,1.64812,0.00234770606504,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69249600.0,12096,1.6483,1.58,2.0574,1.6483,0.0220125657212,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
69336000.0,30539,1.64617,-8.65,2.5348,1.64617,0.143293746361,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69422400.0,2634,1.6409,1.58,1.9892,1.6409,0.0249203649022,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69508800.0,3157,1.64873,1.58,2.0574,1.64873,0.0202170482422,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.9892,1.6482
69595200.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69681600.0,2634,1.64678,1.58,1.6482,1.64678,0.00975159418811,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69768000.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69854400.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
69940800.0,2633,1.64856,1.58,1.7164,1.64856,0.00839657462772,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
70027200.0,2632,1.64711,1.58,1.6482,1.64711,0.00854141176145,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70113600.0,2634,1.64732,1.58,1.6482,1.64732,0.00769829831856,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70200000.0,2632,1.64758,1.58,1.7164,1.64758,0.00674728529859,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70286400.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70372800.0,2634,1.64742,1.58,1.7164,1.64742,0.00770943711762,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70459200.0,2627,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70545600.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70632000.0,2635,1.64905,1.58,1.7164,1.64905,0.00906828413569,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.7164,1.6482
70718400.0,2632,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70804800.0,2634,1.6482,1.6482,1.6482,1.6482,3.50952156225e-08,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70891200.0,2633,1.64817,1.58,1.6482,1.64817,0.00132859934511,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
70977600.0,2633,1.64274,1.58,1.6482,1.64274,0.0185134150974,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71064000.0,2634,1.62277,1.58,1.6482,1.62277,0.0329783839085,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482
71150400.0,2625,1.64641,1.58,1.6482,1.64641,0.0108927323899,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71236800.0,2633,1.64644,1.58,1.6482,1.64644,0.0108136210401,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71323200.0,2634,1.64807,1.58,1.6482,1.64807,0.00296858097127,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71409600.0,1281,1.64664,1.58,1.6482,1.64664,0.010184452664,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71496000.0,2624,1.64118,1.58,1.6482,1.64118,0.0207197785911,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71582400.0,2634,1.64432,1.58,1.6482,1.64432,0.0158048372956,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71668800.0,26796,1.64011,1.58,1.9892,1.64011,0.0260231785512,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71755200.0,2634,1.64636,1.58,1.9892,1.64636,0.0167575793312,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71841600.0,2632,1.64046,1.58,1.6482,1.64046,0.02163453876,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
71928000.0,2632,1.59377,1.58,1.6482,1.59377,0.0273804622625,1.58,1.58,1.58,1.58,1.6482,1.6482,1.6482,1.58
72014400.0,2634,1.64408,1.58,1.6482,1.64408,0.016242570775,1.58,1.58,1.6482,1.6482,1.6482,1.6482,1.6482,1.6482
